ctx-lh-lateralorbitofrontal,ctx-lh-parsorbitalis,ctx-lh-frontalpole,ctx-lh-medialorbitofrontal,ctx-lh-parstriangularis,ctx-lh-parsopercularis,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-caudalmiddlefrontal,ctx-lh-precentral,ctx-lh-paracentral,ctx-lh-rostralanteriorcingulate,ctx-lh-caudalanteriorcingulate,ctx-lh-posteriorcingulate,ctx-lh-isthmuscingulate,ctx-lh-postcentral,ctx-lh-supramarginal,ctx-lh-superiorparietal,ctx-lh-inferiorparietal,ctx-lh-precuneus,ctx-lh-cuneus,ctx-lh-pericalcarine,ctx-lh-lateraloccipital,ctx-lh-lingual,ctx-lh-fusiform,ctx-lh-parahippocampal,ctx-lh-entorhinal,ctx-lh-temporalpole,ctx-lh-inferiortemporal,ctx-lh-middletemporal,ctx-lh-bankssts,ctx-lh-superiortemporal,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-lateralorbitofrontal,ctx-rh-parsorbitalis,ctx-rh-frontalpole,ctx-rh-medialorbitofrontal,ctx-rh-parstriangularis,ctx-rh-parsopercularis,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-caudalmiddlefrontal,ctx-rh-precentral,ctx-rh-paracentral,ctx-rh-rostralanteriorcingulate,ctx-rh-caudalanteriorcingulate,ctx-rh-posteriorcingulate,ctx-rh-isthmuscingulate,ctx-rh-postcentral,ctx-rh-supramarginal,ctx-rh-superiorparietal,ctx-rh-inferiorparietal,ctx-rh-precuneus,ctx-rh-cuneus,ctx-rh-pericalcarine,ctx-rh-lateraloccipital,ctx-rh-lingual,ctx-rh-fusiform,ctx-rh-parahippocampal,ctx-rh-entorhinal,ctx-rh-temporalpole,ctx-rh-inferiortemporal,ctx-rh-middletemporal,ctx-rh-bankssts,ctx-rh-superiortemporal,ctx-rh-transversetemporal,ctx-rh-insula
0.000217037,0,0,0,0.001970443,0.17583603,0,0.005388025,0.002699336,0.351792368,0.005354274,0,0,0.0056899,0.047429171,0.012850679,13.48264136,0.068903936,19.62293247,0.147630005,0.001909308,0.002816901,0.015360447,0.0033867,0.000163921,0,0,0,0.05428434,35.24846913,0,40.23224064,0.020461853,0.001439885,0,0.00045819,0,0,0,0,0,0.000181168,0,0.000129609,0.002523887,0,0,0.000798403,0.011930124,0.000184213,0.002350176,0.003010537,0.000526343,0.01871345,0,0,0,0.000888889,0,0,0,0,0,0.000127235,0.003452741,0.004545455,0.004289216,0.00529405
3.058289429,0.012376805,0,0.893846154,0.35632262,0.232874151,0.008261999,0.002717992,0.00087628,1.840615054,0.001967674,0.000147124,0.000933053,0.012911375,0.129181601,2.242110078,15.32079729,0.486540379,1.04593468,0.833572748,0.114535383,0.111685965,0.43295992,0.290683066,0.006145573,0.001077503,0.03544343,24.73345286,0.645729077,66.58494757,25.55157153,0,29.38197211,48.06874595,0.003158697,0.000461823,0,0.003148462,0.000134363,0,0.000163392,0.000195402,0,8.31E-05,0.000705517,0.002038736,0,0.001319938,0.029126942,0,0.008133882,0.007795199,0.001230725,0.057440989,0.002107164,0.00114053,0.013234246,0.096897964,0,0.000302206,0,0.000149421,0.00054181,0.001150086,0.008144182,0.01988363,0.005550416,0.018711019
0.004034291,0.000629129,0,0.000351494,0.04743083,0.006195989,0.00191585,0,0,0.080655325,0.000925926,0,0,0.005067957,0.025847214,3.245827787,4.322126386,0.027147088,0.050138523,0.058442914,0.004815961,0.000882223,0.004914005,0.001150969,0,0,0,0,0.001657875,0.028575964,0.237357498,21.14658035,0,25.61338817,0,0,0,0,0,0,0,0,0,0.000141363,0.000938086,0,0,0.000536625,0.004690707,0.000417798,0.000870928,0.001420903,0.000112892,0.007526444,0,0,0,0,0,0,0,0,0,0,0.000596837,0.00268524,0.003028773,0.003240616
34.01292332,0.045229857,0.000875146,5.353201924,38.30864198,59.41064639,0.034949145,0.001951659,0.001960489,22.39852053,0.003682443,0,0,0.000432246,0.005479452,24.35177112,9.984516129,0.030581756,0.024553571,0.057951018,0.022762148,0.014206128,0.032873807,0.04661268,0.002779357,0,8.236719243,6.343306711,0.000549964,0.030380903,0.028797696,47.51123165,32.8662601,0,0.049981294,0,0,0.00590329,0.000202265,0.036927622,0,0.000700144,0.0016974,0.003462568,0.002179361,0.000773595,0,0,0.002162422,0,0,0.000341278,0.000176764,0.002034588,0.000241225,0.000274801,0.002320978,0.015028902,0,0,0,0.003576538,0.001982392,0.001343739,0.000242014,0.001663696,0.000290107,0.065102687
0.194159764,0.001896134,0.029308466,0.334055315,0.00017984,0,0.001106362,7.13E-05,0,9.71E-05,0.000188076,0.0030006,0,0,0.00040833,0,0,0,0,0.000251636,0.012796877,0.020277357,0.000970344,0.010583847,0,0,0,0.003881512,0,0.000105753,0,0.00185165,0,0.129143285,0,63.01702852,12.61781609,43.15139319,18.0481885,0.21319382,8.768015322,0.000442641,0,0,0.000189072,0.035164355,0,0,0.001645244,0.000125881,0,0.002423348,0.00116521,0.002353524,0.000825423,0.001613089,0.01046729,0.035311094,0.002884193,0.000414938,0.002178649,5.911533354,0.273501509,0.388626506,0,4.914047502,0,42.63425656
0.00067598,0.002425418,0.014547974,0.002411818,0,0,0.007716156,0.000441014,0,0,0,0,0,0,0.00768188,0,0,0.000458015,0.000127041,0.004180125,0.073747079,0.134537527,0.004137063,0.079584213,0,0,0,0,0.000703532,0.000738443,0,0.000769704,0,0.000250156,58.53533418,0,0.10731053,0.009536424,44.88798784,0.05041527,10.14875927,0.003679853,0,0,0,0,0,0,0.035820896,0.00019015,0,0.041727887,0.009860665,0.027097253,0.009717723,0.01631913,0.090636704,0.165028857,0.001323377,0.001873536,0,0,0.000606888,0.009882965,0.000931315,0.143690226,0.000683761,0.694850299
0.003575077,0.001948685,4.708627238,1.272271914,0,0,0.007571821,0.043086311,0,0,0,0.001116071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.21000958,0.061703555,0,21.0682447,0,0,6.917973879,1.550251256,0,0,0,0.00583303,0,0,0,0,0,0,0,0,0,0,0,0.000745295,0,0,0,0,0,0.000139509,0,0,0,0.000547495
0.176612903,0.001830783,0.525970987,52.57491632,0.000215633,0,0.020400244,0.397572426,0,0,0,26.37806673,0.003234937,0.000227041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000755287,0,0,0,0.000968758,0,0.009375814,47.89473684,0.000794702,23.95173686,0,0,0,0.101896108,7.453134896,0,0,0,44.29325674,0.041321191,0.004148871,0,0,0,0,0,0.00013986,0,0,0,0.000201309,0.000425441,0,0.000272702,0.370137228,0.072189632,0.049407533,0,0.052120842,0,0.850597945
0.000185718,0.000332447,0,0,0,0.001783724,0.023403218,0.030283295,0.00035759,0,0,0,0,0,0.006646621,0,0,0.000933769,0.000226809,0.00499235,0.038300836,0.071316614,0.002459268,0.053664596,0,0,0,0,0.000745018,0.000259151,0,0.000806181,0,0.000606796,17.73266011,51.64554823,0.000820513,0,0,53.16857012,21.55227482,0.575805018,0.003858521,0.054400942,0.00028165,0,0.001047852,0.000609385,0.030409731,0.000161147,0.000419024,0.056368913,0.010606724,0.034414713,0.007401448,0.006920415,0.077785731,0.105491329,0.00208467,0.005516794,0,0,0.00185738,0.006484108,0.000646412,0.155483259,0,28.63126037
0,0,0,0,0.004191896,0.558200525,0.548985708,1.245374726,0.05012366,0.006864482,0.000987532,0,0.000297089,0,0,0.000295247,0,0,0,0.000299334,0,0.000330688,0,0.00022237,0,0,0,0,0,0.000122108,0,0.00012635,0,0.011447563,0.201912859,0.099373452,0,0,59.16445866,0,18.23714037,3.219188672,50.96288782,24.27207318,0.00149161,0,0.002098951,0,0,0.008835642,0.096835485,0.004377166,0.028748197,0.001763021,0,0,0.000147962,0.000216263,0,0,0,0,0,0.025031564,0.034212002,1.334182698,0,41.84946813
0.000392831,0.00486805,0.007651642,0.005959278,0.000348028,0.008079285,0.066220581,0.176033251,0.002598402,7.49E-05,0.000119382,0.000372278,0,0,0.001131008,0,0,8.13E-05,0,0.000726777,0.000912647,0.001632653,0.000265393,0.002720163,0,0,0,0,0,7.99E-05,0,0.000163392,0,0.000307945,11.68158966,15.10602643,7.606108769,0.237512474,21.61982996,24.74923714,0,28.35565319,17.08295493,0.119258117,0,0.001309243,0.001435844,0.000247525,0.002777076,0.00018176,0.000250889,0.014740449,0.002388139,0.007545475,0.000885459,0.000675767,0.008119446,0.00547486,0,0.000507646,0,0,0.000162134,0.000669917,0.000126711,0.010513347,0,0.186702959
0.001654757,0.014654028,0.021455269,0.050435354,0.003238866,0.521076197,0.710105805,41.11990889,0.031177102,0.525788531,2.360779876,9.011010653,4.745892915,0.2987956,0.012827462,0.009217238,0.001265823,6.49E-05,5.98E-05,0.028966006,9.27E-05,9.56E-05,0,8.38E-05,0,0,0,0,0.000125282,0.001151779,0.000181168,0.000260535,0,0.002100432,0.003909996,0.002391904,1.567356011,8.286732109,0.426437608,3.113154575,31.0746637,0,40.83883771,16.33347558,10.68501876,14.21924562,28.29331229,6.017064999,0.13113417,0.012964012,0.003185136,0.000957671,0.001539561,0.191084591,0,0,0.00028175,0.000165803,0,0,0,0,0,0.001873451,0.001181335,0.002485691,0,0.046424187
0,0,0,0,0.000186619,0.155110853,0.011806375,0.664375384,0.015849639,0.043579458,0.16285435,0,0,0.000195103,0,0.000382726,0.000463177,0.000110705,0,0,0,0,0,0,0,0,0,0,0,0.000108061,0,0,0,0.000617236,0,0,0,0,0.164262747,62.18835066,19.81270446,36.58166704,0,34.69997009,0.226459603,0,0.000227299,0.000207533,0.000214569,0.014983208,0.001264949,0.000215308,0.00203166,0,0,0,0,0,0,0,0,0,0,0.001277892,0.000431919,0,0,0.001952538
0,0,0,0,0.000951418,0.19092763,0.050428052,9.161672742,0.007465986,10.04624805,28.57868953,0,0,0.158889365,0.000129099,0.638196262,0.001198015,0.002400066,0.000373009,0.000741015,0,0,0,0,0,0.000265024,0,0,0.000158228,0.000162549,0.000259218,8.31E-05,0,0.002518231,0,0,0,0,0.100206064,25.87305483,0.030322411,19.05377065,31.57413501,0,81.38466265,0,0.000134237,0.017792464,0.001945399,84.0726464,3.530052784,0.092876246,0.795128843,0.026004945,0,0,0.000551826,0,0,0.000130412,0,0,0.015753877,0.764425622,0.233187943,2.939440799,0.265742263,21.81695509
0,0,0,0,0,0.001937281,0,19.49147001,0.002863962,30.1042111,170.2686938,0,0.004333268,6.40946343,0.000356633,13.11342807,0.016162515,0.225738692,0.003781388,0.249231295,0,0.00045527,0,0,0,0.000767902,0,0,0.006625097,0.006927465,0.002884442,0.001128827,0,0.000653808,0.000189072,0.000384025,0,0,0.00028165,0.005220634,0.000119782,7.05584155,0.026931394,50.76588423,0,0,0.009172483,41.64975226,0.001444826,33.4774359,0.098912404,8.194403136,0.051607701,7.618832581,0,0,0,0,0,0.001467351,0.001201923,0,0.000417711,0.013524937,0.024465949,0.012675354,0.030679328,0.198489299
0.013430589,0,0.012084592,15.97935887,0,0,0.003082096,0.283740417,0,0,0.00039801,121.2298929,13.30525164,0.057867618,0.010508717,0,0,0,0,0.006027024,0.00110742,0.001345895,0,0.000337952,0,0,0,0.000956709,0,0.000150342,0,0.000627303,0,0.005673027,0.186742383,0,0.024061247,38.20653809,0.000352113,0.000301932,0.001440168,17.18813078,0,0,0,0,32.17640512,2.259927798,0.142857143,0,0,0,0,0.050868369,0,0,0.000574658,0.000972132,0,0,0,0.034449761,0.006644518,0.014265901,0.000493097,0.019331326,0,0.040685489
0,0,0,0.004657662,0,0,0.002234325,2.243483676,0,0.000133032,0.0836127,5.020067644,62.31928687,2.626472899,0.112449799,0,0.000165112,0,0,0.216200523,0,0,0,0,0,0,0,0,0.000142643,0,0,0.000156262,0,0,0,0,0,0.019029496,0.000698568,0.003898051,0.000913719,20.85199796,0,0.000134237,0.012362911,40.28046745,0,44.9361322,1.808265257,0,0.001307938,0.000447127,0.000649808,0.789568175,0,0,0,0,0,0.000490557,0,0,0,0.000131692,0.003900536,0.000789391,0,0.001961505
0,0,0,0,0,0,0.000263852,0.058233276,0,0.016381048,7.341343713,0.112270055,1.951982379,113.0448567,0.404653914,0.018668545,0.000772141,0.02633685,0,1.015486528,0,0,0,0.000588062,0,0,0,0,0.000134599,0.000422922,0.000798403,0.000439979,0.000536625,0,0,0,0,0.000488103,0,0.000532765,0.000123762,4.590037972,0,0.008896232,42.95404066,0.820397112,31.13934792,0,16.6836,0.015049718,0.001836126,0.01781581,0.000725201,19.47692847,0,0,0,0,0,0.006103764,0,0,0,0,0.004453441,0.001480823,0,0.002668149
0.000434546,0,0,0,0.000328947,0,0,0.001304121,0,0.000642839,0.042195602,0.002017349,0.050189394,25.58247239,57.82923239,0.000905797,0.002057776,0.032913843,0.00149328,4.112943344,0.031100478,0.028248588,0.007162823,0.008633981,0,0.000918274,0,0,0.00041257,0.0020186,0.001704303,0.0027025,0.001759015,0.000240269,0.000411311,0.002296211,0,0,0.000960307,0,0.000126231,0.011690607,0,0.000259387,0.002889651,0.012147716,0.268620855,16.1596,0,0.000368766,0.002352019,0.01735887,0.001579862,46.61503827,0.077402709,0.219901045,0.001453356,24.25400593,0.098826549,14.31224179,0,0,0.00059211,0.005601884,0.019896194,0.024260804,0.004917025,0.011522065
0,0,0,0,0,0.000589579,9.52E-05,0.004114239,0,6.275519131,15.53130316,0,0,0.104271037,0,3.082485613,0.002872646,0.041445488,0.000629638,0.000822658,0,0,0,0,0,0,0,0,0.000965904,0.000898473,0.000552639,0.000102648,0,0,0,0,0,0,0.000805737,0.049269936,0.000454401,0.00311703,0.010074916,57.2813195,54.12239316,0,0,0.005912389,0.000921914,0,53.14240406,19.21159968,0.597407761,0.746814918,0,0,0.000349406,0,0,0,0,0,0.008539189,0.095098756,0.019097061,3.757866997,3.36370394,24.21371783
0,0,0,0,0,0.002196808,0.000436395,0.003218021,0,0.035467897,0.195989461,0,0.000162668,0.011545488,0.121160143,0.049290984,0.015164687,0.089209302,0,0.163267463,0,0,0,0,0,0,0,0,8.84E-05,0.003645976,0.005483745,0.008040389,0.000174186,0,0,0,0,0,0.000419024,0.37908668,0.000250889,0.006502986,0.001954922,2.822322493,0.14021164,0,0.00147143,0.040853798,0.142218738,63.02209536,0,8.33327276,34.05912786,1.288694201,0,0,0,0,0,0,0,0,0.004540821,2.071236333,9.068609689,26.18832604,9.173686534,16.37337313
0.000216661,0.00014589,0,0,0.000130404,0.00168037,0,0.000309972,0,2.333696046,8.568619529,0,0,0.029722278,0.0779332,2.712913238,0.01580486,0.808516266,0.004105965,1.824085123,0.151224232,0.091427678,0.054769379,0.035571365,0,0.000146918,0,0,0.001092437,0.006139744,0.00516092,0.006289308,0.000789391,0.000341278,0.002212622,0.014105201,0.000159134,0,0.012512093,0.017873427,0.004701008,0.000255379,0.000322963,0.154631656,18.9905367,0,0,0.098618223,0.106161681,24.68752487,7.283300018,0,77.28350917,40.59660151,9.566292781,0.300116324,8.031876049,0.033256236,0.000297545,0.004330254,0,0,0.016250878,0.800288392,0.995893668,0.61086114,0.058828231,0.281333631
0,0,0,9.40E-05,0,0.000644834,0.000137226,0.002412287,0,0.016677271,0.071464469,0,0,0.003213013,0.01930745,0.017912803,0.001633259,0.025456119,0.000460875,0.063195548,0.003678658,0.00975063,0.006057547,0.006252705,0,0,0,0,6.93E-05,0.000780806,0.000526343,0.000723956,0,0,0.002746567,0.010503751,0,0,0.008173989,0.177420105,0.001592093,0.00329906,0.001608398,0.974635,0.069851829,0.000108572,0.000649808,0.008702409,0.030649323,0.83754771,33.79076127,80.30298095,0,1.050452578,0.05845115,0.00245221,16.86568697,0.00171062,0.012374569,0.000528989,0,0,3.19664941,43.14693143,22.57055312,1.455682851,0.006378495,0.075878872
0.001023934,0,0,0.000747161,0.000479962,0.004339336,0,0.011418862,0.000124665,0.214132957,18.11586482,0.002636667,0.107656177,5.187203988,29.94040802,1.517553405,0.102644836,0.991133501,0.008269239,104.3931466,0.324120366,0.018271258,0.015669595,0.009142326,0.000107458,0.001484643,0,0,0.003052853,0.028779815,0.053261359,0.106169588,0.015256306,0.001898949,0.003716091,0.020415739,0.000205508,0.00013986,0.015155103,0.007345919,0.003503256,0.038750439,0,0.022708543,8.009700619,0.009680175,0.359066427,16.34830575,53.19063485,0.365068334,0.551209846,27.27217366,0.847619048,0,40.01553468,7.482851178,0.00734366,4.615302789,0.002077442,0.106352087,0.000568182,0,0.003110576,0.709444193,3.000090539,1.644485238,0.191627907,0.455231788
0,0,0,0,0.000330743,0,0.000135035,0,0,0,0,0,0,0.000358359,0.094451504,0,0,0.373096447,0.02718374,24.62779523,36.59657584,1.678357571,0.340954884,0.297226096,0.000329001,0.000462642,0,0,0.000964852,0.001156236,0.000858185,0.001354606,0.000592066,0.000482451,0.001031779,0.00370199,0,0,0.00160901,0,0.000252988,0,0,0,0,0,0,0.000402658,0.217587616,0,0,11.15962036,0.007913062,34.92774566,0,45.93287101,6.842930029,3.334128522,0.001103448,0.002628121,0,0,0.00044517,0.005486093,0,0.007752527,0,0.005320379
0.000490256,0.000587199,0,0.000676018,0.001191895,0,0.000144949,0,0,0,0,0,0,0,1.048260987,0,0,0.092707744,0.00306136,3.92231624,87.42310147,38.65838011,0.088829071,1.568382353,0.002871243,0,0,0,0.004445432,0.002807018,0,0.000814664,0,0.001374004,0.004839267,0.014505893,0,0.000292697,0.00307574,0,0.000135153,0,0,0,0,0,0,0,0.306212205,0,0,0.274990306,0.001003177,3.896212347,35.03578363,0,9.138612868,51.37442922,0.031636585,0.000562905,0,0,0.004813478,0.008593057,0.000558971,0.005928854,0,0.008122625
0.00128783,0.00018558,0,0.000451535,0.000806127,0,9.45E-05,0,0,0,0.000167813,0,0,0,0.049819495,0,0,0.131922649,0.017859535,0.0112922,0.490623513,1.843081602,0.451358803,4.771368355,0.002916397,0,0,0,0.043511597,0.024163201,0,0.004886491,0,0.002047921,0.018068536,0.053932584,0.000622665,0.000140805,0.033723057,0,0.0050521,0.000140875,0,9.20E-05,0.000168606,0,0,0,0.021800345,0.000232937,0,12.15099181,17.49119065,0.020654045,8.974125364,11.58546623,0,28.95553004,19.03719608,0.000915416,0,0,21.06886469,2.898248162,0.002009316,0.209069946,0.00020879,0.133431085
0.006748957,0.003687769,0.000379363,0.002661049,0.007374631,0,0,0,0,0,0,0,0,0,1.52224343,0,0,0.092218276,0.000882613,1.068546201,41.37042976,59.67691208,0.088566351,48.34699134,0.031585597,0.003119152,0.000630815,0,0.180974758,0.108746154,0,0.016778305,0,0.012331407,0.063492063,0.105131805,0.001490591,0.003623553,0.040703276,0,0.001564246,8.29E-05,0,0,0,0.001296176,0,0.000283447,25.69673591,0,0,0.026629993,0.000950344,5.417673429,3.605486805,40.18440464,19.90156908,0,66.1726319,12.61006762,0.000968523,0,0.391983041,0.485786659,0.002694611,0.03699331,0,0.074895203
0,0,0,0.000454994,0,0,0,0,0,0,0,0,0,0,0.006193642,0,0,0,0,0.001990749,0.040561323,0.03809914,0.000113173,0.031471282,0.000868857,0,0,0,0.00028892,0,0,0,0,0,0.011160574,0.003213914,0,0.002410835,0.000481078,0,0,0,0,0,0,0.000386847,0,0,0.032086542,0,0,0.000396727,0.021258874,0.001038721,0.003862069,0.044412898,18.74833169,74.25763653,0,72.04083895,27.07594326,9.407400656,81.11770965,0.094743081,0.000184366,0.002060369,0,0.023485204
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723458,0.011134904,0,0,0,0,0.001485608,0.0004884,0.001736614,0,0.000624902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130412,0.000733676,0,0,0.002034588,6.136551424,0,0,0.000433025,0,0.024319419,0,0.000562905,0.000183083,13.90864012,55.51584588,0,21.75185002,0.003431267,0.287203933,0.000256016,0,0.000457841,0,0.000232721
0,0,0,0.000311624,0,0,0,0,0,0,0,0,0,0,0.000475059,0,0,0.000155231,0,0.000193986,0,0,0,0,0,0.000524797,0,0,0,0,0,0,0,0,0.003485839,0,0,0.000272702,0,0,0,0,0,0,0.001201923,0,0,0,0,0,0,0,0,0.000189394,0,0,0,0.001291364,21.79504005,21.21558954,0,59.79443255,0.335955576,0,0,0,0,0.021637571
0.001078865,0,0,0.084815711,0,0,0,0,0,0,0,0.001194981,0,0,0,0,0,0,0,0,0,0,0,0.000305344,0,0,0,0.000831082,0,0,0,0.000298842,0,0.037911302,14.75738073,0,0,2.570313484,0,0,0,0,0,0,0,0.151196172,0,0,0,0,0,0.000142806,0,0,0,0,0,0.000293945,8.334305505,0.003002359,48.41446586,0,15.32979742,7.06587206,0,14.58080579,0,18.35182432
0.000332742,0,0,0.017859405,0,0,0,0,0,0.000164049,0.000416089,0,0,0,0.002208806,0.000100669,0,8.99E-05,8.03E-05,0.00071131,0.022295687,0.051427185,0.00108508,0.057728727,9.52E-05,0,0,0.000441956,0.000513479,0.000176227,0,0.000451508,0,0.010611626,0.272854679,0.002275831,0.000329544,0.092781037,0.00199005,0,0.000162134,0,0,0.013279446,0.001113896,0.006953566,0,0,0.00177633,0.011385585,0,0.029866479,1.570391142,0.005719446,0.00118712,0.008824709,21.46592055,0.16779084,78.35946288,0.192313422,0.07990128,11.83631676,0,73.44253342,0.003717196,0.226279693,0.000165549,0.473209185
0.000395452,0.000129224,0,0.006004003,0.00023385,0.000217026,0,0.001469335,0,0.006019337,0.022987122,0,0,0.002283791,0.009632446,0.00489463,0.000338123,0.006542897,7.38E-05,0.044972578,0.061690233,0.099553725,0.001423931,0.083604591,0,0,0,0.000253582,0.001016896,0.000883676,0.000127235,0.000739341,0.000138543,0.00434131,0.427084337,0.020156047,0,0.069826492,0.005326232,0.054674205,0.000595482,0.001994319,0.001376192,0.652045678,0.024876223,0.005944125,0,0.00224649,0.02431727,0.10607169,0.553826745,0.985980934,31.37455854,0.928061455,0.009696351,0.010093432,3.876735954,0.26996904,0.075593854,0.00140809,0,5.363215622,74.139224,0,37.47459902,64.87730745,0.010364871,0.66636216
0,0,0,0,0,0.001633542,0,0.001307531,0,0.008905524,0.114946684,0,0.000960615,0.014764134,0.18743344,0.015118397,0.009701789,0.048769541,0.000374719,0.2704956,0.001941748,0.002873563,0,0.000933707,0,0,0,0,0.000138093,0.001592933,0.007768666,0.006183546,0.003581021,0,0.000206932,0.000465658,0,0,0,0.144699944,0.000126711,0.002090054,0.000863838,0.255842719,0.040533139,0.000986193,0.002437835,0.03805668,0.173010381,0.027440438,13.4314297,1.558965492,19.41645095,3.519963785,0.001306905,0.001117943,0.003287972,0.003293413,0,0.002203128,0,0,0.001932942,38.67339766,0,38.03625286,0.025046963,0.086552964
0.000225848,0,0,0.006723124,0.000822707,0.000628457,0.000256959,0.000444303,0,0.006898845,0.0351798,0.000445666,0.000471328,0.010906516,0.171480281,0.008595109,0.013622818,0.038659676,0.000569615,0.279944218,0.025224657,0.057778516,0.003107146,0.064701174,9.66E-05,0,0,0.000150886,0.001128032,0.004737007,0.008333333,0.015851927,0.001510447,0.002257873,3.588173989,0.086307441,0.000169248,0.139395789,0.066287109,0.835393044,0.00476386,0.000915781,0,3.953358131,0.01466923,0.02313421,0.000789391,0.015548645,0.158756634,3.022063763,23.00587931,1.025170401,0.562793235,2.841262557,0.005168351,0.011198946,0.15116577,0.126984127,0.002987535,0.008241129,0.000158165,11.237815,0.045964482,60.78794136,25.04325971,0,43.04251701,63.81984289
0,0,0,0,0,0.002008032,0,0,0,0.004105904,0.036031708,0,0,0.005736138,0.07037594,0.006451613,0.003391343,0.009667472,0.000273187,0.053050398,0,0,0,0,0,0,0,0,0,0.001125311,0.005514706,0.002018333,0,0,0,0,0,0,0.00124533,0,0.000277508,9.69E-05,0,0.196697877,0.030679328,0,0,0.010644258,0.052243393,1.041308272,7.522825607,0.062025418,0.003872658,0.371886305,0,0,0.00020879,0,0,0,0,0,0,0.002381119,0.035691922,31.0207483,0,33.18885363
0.001969697,0.00023677,0,0.11078664,0.000198511,0.007016928,0.058071023,0.025926886,0.000146875,0.059843486,0.315602837,0,0,0.00811739,0.101942857,0.072098437,0.011665664,0.064279155,0.000597997,0.115151515,0.016636086,0.033974784,0.002072136,0.029768152,0,0,0,0.001143641,0.000431546,0.003694168,0.006214754,0.007738508,0.001620308,0.061206267,41.79591837,2.24742515,0.000547495,1.388411656,29.73386703,53.27540896,0.214930188,0.105125844,0.000450586,18.50236918,0.318086446,0.010109728,0.000245188,0.023346304,0.144717133,20.5949333,13.30447761,0.469223907,0.072485207,0.783443709,0.010409438,0.006550504,0.082644628,0.056823475,0.004965443,0.007679777,0.014752889,8.730412902,0.09653833,0.364494519,0.11602274,56.07995345,38.6759553,0
